observation_start_date,observation_end_date,county_name,cbsa_name,cbsa_type,area_id,cbsa_id,inflow,outflow,income_diff,lat,lon
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008804,33100,135,61,917.3,25.73975428467655,-80.3596983176723
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086017900,33100,53,76,-12503.6,25.691605489209177,-80.461338692274069
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008208,33100,71,30,-43886.1,25.606348570048734,-80.344164585940817
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007603,33100,44,155,73546.0,25.71147255099201,-80.289747098289467
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086015600,33100,32,102,-10636.4,25.704481258251946,-80.377499005295789
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001802,33100,49,80,-4360.5,25.818219573775004,-80.228362242292434
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011003,33100,0,34,,25.485587441300371,-80.442837406709586
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086017700,33100,12,64,32355.0,25.688855920275817,-80.443150794911418
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000128,33100,53,18,-5258.7,25.930553852840578,-80.144963781864263
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009047,33100,102,38,19691.3,25.85087004844274,-80.375451654363175
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008414,33100,39,37,-55032.3,25.654623943152618,-80.376925835294927
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011500,33100,139,14,-26124.6,25.677973159334396,-80.69183176484708
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001002,33100,38,0,-5715.9,25.853336861749142,-80.2211051890878
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006706,33100,96,0,34618.4,25.749983350296819,-80.190993752771334
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086015500,33100,0,42,,25.737410527089175,-80.3920146438841
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004106,33100,57,40,-54792.7,25.8027330157337,-80.145201158313768
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011403,33100,17,85,2425.0,25.447856004755057,-80.491503277387054
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009014,33100,69,84,3354.6,25.77326135447915,-80.3284215100613
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086015900,33100,22,22,-17974.0,25.721924271230066,-80.411372026480223
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008409,33100,105,15,-15839.7,25.655604694339903,-80.339544454840222
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002001,33100,33,0,35345.1,25.835703509783173,-80.195693902568124
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000122,33100,84,0,27592.1,25.96543173607801,-80.127081161617468
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006705,33100,16,0,87947.0,25.755032341264332,-80.195186807501415
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008502,33100,15,88,-54311.0,25.709182465846038,-80.342525404076611
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001203,33100,55,88,32667.9,25.88202029304378,-80.172883721231031
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008209,33100,80,72,-104179.8,25.6070802512588,-80.320848372836608
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000711,33100,68,40,21326.3,25.847428612074637,-80.297002203000787
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086014800,33100,111,0,24524.8,25.752434108726494,-80.404511618719155
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007001,33100,80,87,-10322.3,25.746659503814922,-80.246282153201932
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000412,33100,45,44,4456.4,25.873352125532641,-80.2353537846359
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010006,33100,15,22,35594.0,25.932721160491344,-80.269040153620125
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000602,33100,25,44,-16425.0,25.87597144486082,-80.2849604209488
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009029,33100,37,48,6903.5,25.772119419300747,-80.361338973705131
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009044,33100,32,14,-4171.4,25.851617111759715,-80.383255150753243
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002201,33100,0,37,,25.819074912890741,-80.192387532068352
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000130,33100,25,36,-40705.0,25.913509017100107,-80.122497988153739
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086019800,33100,74,42,-34426.7,25.602694856365506,-80.454326838457689
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009901,33100,48,21,28170.7,25.966198246118267,-80.2174297154712
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004403,33100,18,63,96483.0,25.776915321355535,-80.13430631011191
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005405,33100,0,30,,25.776166619592537,-80.232207132102289
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000218,33100,55,0,-2998.3,25.903735467723635,-80.18082993088305
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005600,33100,50,0,-11416.7,25.768043316385061,-80.263473754111317
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007400,33100,106,207,-89905.7,25.729902442554351,-80.26552741340889
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008904,33100,86,456,,25.753831717635261,-80.376632097991333
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008308,33100,41,61,-9088.3,25.605676027454617,-80.371253268926409
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004406,33100,86,69,85381.1,25.778453676670782,-80.1407206055922
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010614,33100,76,14,-3776.6,25.553486215590709,-80.367620426421809
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001703,33100,25,21,46611.0,25.804888443886554,-80.247354447898559
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010205,33100,0,46,,25.589097684039256,-80.384810262681341
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002702,33100,84,81,-366.8,25.797873513268186,-80.191546954377287
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010209,33100,0,36,,25.574402575407817,-80.393975574792378
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001205,33100,36,22,-58264.2,25.872768286109324,-80.181691307544526
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001903,33100,22,20,-7127.0,25.828194621722758,-80.220574209952545
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005904,33100,106,95,11895.0,25.752130492436791,-80.295517888287108
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004902,33100,70,31,-2533.2,25.775215299963492,-80.2637249453879
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009038,33100,62,126,-24596.3,25.822513341605536,-80.378313887599816
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008410,33100,58,72,-27559.4,25.676525286337924,-80.382148430694286
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009706,33100,84,30,-40629.3,25.951703813887946,-80.174609618537374
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006601,33100,14,125,16982.0,25.760430452125618,-80.208488144738652
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010193,33100,62,13,-47827.7,25.658663692615221,-80.441811848473861
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002300,33100,46,22,-1963.3,25.816784534925198,-80.215234688663259
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003914,33100,70,81,45411.2,25.846033964229367,-80.11686582524483
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086980700,33100,0,20,,25.493571801646656,-80.391041373651419
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011300,33100,12,42,25548.0,25.465568363755672,-80.485598325204208
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086013600,33100,74,115,-8325.5,25.872423714936645,-80.326842589220988
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006702,33100,140,131,-1009.5,25.75717505987015,-80.20158383124965
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086016100,33100,40,48,-9488.5,25.721340740645058,-80.4273554636766
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000307,33100,44,0,-8140.5,25.894884571898221,-80.206365814926855
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000712,33100,18,66,1650.0,25.837038624186476,-80.294944523469638
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010210,33100,20,42,-26106.0,25.574738037557367,-80.38126212966668
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000123,33100,78,111,11329.4,25.946610954003809,-80.1224507244534
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010208,33100,17,63,4834.0,25.589352059281435,-80.3774278643771
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010016,33100,53,0,2267.7,25.950277281010035,-80.2861503691648
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001603,33100,17,23,1904.0,25.826559485001514,-80.265152236677039
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006401,33100,0,28,,25.761624337256787,-80.234630423527534
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011102,33100,43,52,-46611.7,25.501435038142684,-80.46120639259216
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000404,33100,42,0,5344.5,25.890139014706655,-80.235179127508957
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009703,33100,70,0,-48175.6,25.968689611085175,-80.156495539920826
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000302,33100,31,0,-20480.0,25.910558588160196,-80.205385496447434
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010400,33100,32,26,9969.1,25.550285519676368,-80.413219042786679
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000807,33100,31,23,82676.5,25.833061339667069,-80.282735177623636
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008701,33100,45,0,24034.0,25.722228003934557,-80.3771970717982
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000709,33100,17,0,52257.0,25.851935453979141,-80.311237047085
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086012400,33100,76,64,-28130.6,25.942912547865248,-80.387774357745656
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010608,33100,16,63,-25651.0,25.5767899056618,-80.3471327772345
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086019600,33100,12,0,-14108.0,25.638080657304119,-80.47548971545416
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011600,33100,13,14,-223.0,25.934075057640364,-80.301382564584131
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004405,33100,103,72,34372.1,25.775934395538886,-80.138351187938241
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086019200,33100,79,69,-30854.6,25.663845970565937,-80.39331064861716
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000126,33100,109,75,62090.7,25.940026595319186,-80.11983324589265
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007807,33100,63,19,-74271.8,25.675914145503206,-80.310716693991949
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011202,33100,46,0,-10859.0,25.485633534739083,-80.4854581117965
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086018400,33100,118,69,777.3,25.665935728284516,-80.44561375706823
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010013,33100,0,21,,25.943147593172881,-80.285877864616438
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086014500,33100,51,18,-5490.8,25.765148636592414,-80.401173378234915
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005302,33100,0,58,,25.769778572891511,-80.211061691549
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009027,33100,41,0,7504.4,25.776656209306413,-80.3431590083079
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010900,33100,20,20,23404.0,25.496954176291318,-80.4396605217948
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086012600,33100,77,72,-6402.3,25.891539477760514,-80.353591746721023
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011401,33100,196,98,-2767.5,25.37831537141766,-80.388815006562851
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000134,33100,14,20,61747.0,25.963320844246869,-80.143460626819518
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009036,33100,134,14,-21852.7,25.833377529257479,-80.378567033700065
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086013800,33100,39,75,-775.4,25.873074464057048,-80.335192894076513
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008602,33100,44,19,-8964.5,25.70949122961235,-80.368516936080084
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000131,33100,42,39,-22849.0,25.947048443620826,-80.140811005100261
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000211,33100,22,0,-2093.0,25.941499838289637,-80.155871524067237
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000501,33100,32,217,11265.5,25.9200325859833,-80.269017837706983
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001901,33100,69,19,929.8,25.834111936218612,-80.211486885061319
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007704,33100,17,57,22634.0,25.70143612680814,-80.311949581700858
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009600,33100,42,29,-12449.8,25.949448536956581,-80.1981023936499
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005201,33100,0,60,,25.776675982388817,-80.21879619929517
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000402,33100,58,50,19583.2,25.921104845540253,-80.237298409052656
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009024,33100,82,85,2861.3,25.779029915265735,-80.347734150037383
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009314,33100,0,31,,25.874377303954908,-80.318283288545913
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000212,33100,69,95,1204.0,25.932442303800187,-80.157844314321622
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006002,33100,0,40,,25.739133986009922,-80.3082196723591
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000213,33100,35,54,45423.3,25.937735469936996,-80.184971508770232
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001602,33100,54,72,-8545.4,25.81732462332922,-80.266070087625238
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005102,33100,0,78,,25.782827689747108,-80.223760673826959
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008601,33100,22,76,648.0,25.717044891230874,-80.354945877283512
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003912,33100,68,56,19881.2,25.866541790909739,-80.141379954959163
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001004,33100,95,35,4201.2,25.843268926602008,-80.222793638145063
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000414,33100,14,66,-3760.0,25.919804848277668,-80.21893620789065
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002403,33100,21,30,60784.0,25.80694477476656,-80.236110252464528
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011005,33100,42,60,696.5,25.490585224909776,-80.4280456349372
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006900,33100,55,63,-10171.0,25.746900941390454,-80.22942797115941
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001803,33100,20,34,14994.0,25.818070071654706,-80.236469780765646
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009503,33100,0,19,,25.934018886763152,-80.236877460108659
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007103,33100,74,27,-541.3,25.729559978138965,-80.2420744877102
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086016600,33100,21,44,-14380.0,25.70641559113367,-80.4434783016227
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008412,33100,54,40,5318.1,25.692010488513759,-80.377416487070533
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000804,33100,31,105,3065.0,25.835859584308672,-80.275815251545851
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006504,33100,38,26,-19605.1,25.754446958008486,-80.218211417249691
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009031,33100,22,22,1483.0,25.777733516258195,-80.327331886719818
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006709,33100,0,28,,25.76779256717537,-80.189189869883975
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004102,33100,54,0,-31752.5,25.784516115980708,-80.154467850575543
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005202,33100,51,0,11959.1,25.77684592261161,-80.211359312555246
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000604,33100,69,0,-4055.9,25.863665849241439,-80.266698348187191
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000118,33100,79,14,-36978.2,25.933813519310011,-80.118787335950842
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000220,33100,39,64,10211.9,25.897140961258007,-80.176093489528213
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003706,33100,16,0,,25.778116050121792,-80.193838641712773
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004303,33100,124,23,10289.8,25.78072885833015,-80.1286447350599
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000409,33100,17,50,-6863.0,25.880427159655579,-80.216487769640963
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086016000,33100,46,44,-21919.7,25.721677999329732,-80.419387535520826
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001103,33100,42,0,-10380.6,25.863733338249254,-80.203084657801185
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006302,33100,100,100,2992.4,25.753942350977315,-80.2463592305724
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005403,33100,46,106,28217.7,25.776085303646664,-80.237555329715136
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007702,33100,44,38,-25673.6,25.719549167305782,-80.321804323099514
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010613,33100,67,65,19022.3,25.577214310291954,-80.309599645780423
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086013300,33100,45,18,-15780.4,25.880010338592236,-80.348458631602611
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009806,33100,39,0,-4172.5,25.958075894625164,-80.186551722658166
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086019900,33100,29,171,14875.2,25.603223781713432,-80.419015063934253
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003004,33100,75,122,25020.6,25.789422218322279,-80.218838876804455
2020-02-01,2020-02-29,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010617,33100,148,52,5153.3,25.55145202699735,-80.347807422281079
